445307.1875,3945727,300.68,4
445305.25,3945728.25,300.47,4
445305.25,3945728.25,300.47,4
445303.09375,3945729.75,300.26,4
445303.09375,3945729.75,300.26,4
445301.15625,3945730.75,300.08,4
445301.15625,3945730.75,300.08,4
445299.25,3945732,299.88,4
445299.25,3945732,299.88,4
445297.3125,3945733,299.62,5
445297.3125,3945733,299.62,5
445295.34375,3945734.25,299.32,5
445295.34375,3945734.25,299.32,5
445293.34375,3945735.5,299.04,5
445293.34375,3945735.5,299.04,5
445291.40625,3945736.5,298.76,5
445291.40625,3945736.5,298.76,5
445289.4375,3945737.5,298.48,5
445289.4375,3945737.5,298.48,5
445287.5,3945738.75,298.19,5
445287.5,3945738.75,298.19,5
445285.53125,3945739.75,297.9,5
445285.53125,3945739.75,297.9,5
445283.46875,3945741,297.66,5
445283.46875,3945741,297.66,5
445281.46875,3945742,297.39,5
445281.46875,3945742,297.39,5
445279.46875,3945743,297.16,4
445279.46875,3945743,297.16,4
445277.46875,3945744,296.94,4
445277.46875,3945744,296.94,4
445275.46875,3945745,296.72,3
445275.46875,3945745,296.72,3
445273.40625,3945746.25,296.53,3
445273.40625,3945746.25,296.53,3
445271.5,3945747.25,296.36,3
445271.5,3945747.25,296.36,3
445269.5,3945748.25,296.16,3
445269.5,3945748.25,296.16,3
445267.46875,3945749.25,296,4
445267.46875,3945749.25,296,4
445265.46875,3945750.25,295.74,6
445265.46875,3945750.25,295.74,6
445263.5,3945751.25,295.41,6
445263.5,3945751.25,295.41,6
445261.5,3945752,295.11,6
445261.5,3945752,295.11,6
445259.46875,3945753,294.84,5
445259.46875,3945753,294.84,5
445257.46875,3945754,294.6,4
445257.46875,3945754,294.6,4
445257.46875,3945754,294.6,4
445253.4375,3945756,294.13,4
445253.4375,3945756,294.13,4
445251.40625,3945756.75,293.91,4
445251.40625,3945756.75,293.91,4
445249.375,3945757.75,293.7,4
445249.375,3945757.75,293.7,4
445247.3125,3945758.75,293.44,6
445247.3125,3945758.75,293.44,6
445245.25,3945759.5,293.13,5
445245.25,3945759.5,293.13,5
445243.1875,3945760.5,292.85,5
445243.1875,3945760.5,292.85,5
445241.3125,3945761.25,292.56,5
445241.3125,3945761.25,292.56,5
445239.28125,3945762,292.26,5
445239.28125,3945762,292.26,5
445237.25,3945763,291.99,5
445237.25,3945763,291.99,5
